customer_id,age,time_spent,pages_viewed,basket_value,num_sessions,purchase,device_type_Desktop,device_type_Mobile,device_type_Tablet,device_type_Unknown,customer_type_New,customer_type_Returning,category_Electronics,category_Fashion,category_Home Goods
559,0.9607843137254902,1.0,0.75,0.1791459337071848,1.0,1,True,False,False,False,True,False,False,True,False
560,0.6666666666666666,0.1899788528764404,0.3214285714285714,0.4838480372798357,0.9444444444444444,1,False,True,False,False,False,True,False,False,True
561,0.6274509803921569,0.06568555521988693,0.7857142857142857,0.05501145249190427,0.611111111111111,0,False,True,False,False,True,False,False,True,False
562,0.6274509803921569,0.22756894393854385,0.42857142857142855,0.0011584129742253113,0.5555555555555555,0,False,True,False,False,False,True,False,False,True
563,0.9803921568627451,0.024254456001035776,0.9999999999999999,0.01960087407524419,0.5,0,False,True,False,False,True,False,False,False,True
564,0.823529411764706,0.0040136377368262055,0.8928571428571428,0.11132611957981202,0.1111111111111111,0,True,False,False,False,False,True,True,False,False
565,0.7058823529411765,0.02960597298347072,0.4642857142857143,0.0997288260537609,0.611111111111111,1,False,True,False,False,False,True,True,False,False
566,0.21568627450980393,0.0538604289845065,0.2142857142857143,0.16328357423057685,0.16666666666666666,0,False,True,False,False,False,True,True,False,False
567,0.03921568627450983,0.0925294549221009,0.9999999999999999,0.030842745438748913,0.5,1,False,True,False,False,True,False,False,True,False
568,0.0,0.1236459367312589,0.6785714285714285,0.15189690124529395,0.05555555555555555,1,False,True,False,False,False,True,False,True,False
569,0.6274509803921569,0.31263216952224765,0.17857142857142855,0.12266013742990287,0.611111111111111,1,False,False,True,False,True,False,True,False,False
570,0.7647058823529412,0.09231366794700271,0.2142857142857143,0.041044677882210466,0.5555555555555555,1,False,True,False,False,False,True,True,False,False
571,0.17647058823529416,0.09006948340598162,0.14285714285714285,0.083037148197878,0.7222222222222221,1,False,False,True,False,False,True,True,False,False
572,0.823529411764706,0.006689396228043675,0.7142857142857143,0.016783824342469,0.7777777777777777,1,True,False,False,False,False,True,True,False,False
573,0.8431372549019608,0.004617841267101118,0.6071428571428571,0.06344943790643183,0.7222222222222221,1,True,False,False,False,False,True,True,False,False
574,0.5490196078431373,0.10370722023218679,0.7857142857142857,0.22433720348576994,0.611111111111111,1,False,True,False,False,True,False,True,False,False
575,0.23529411764705888,0.07466229338397135,0.39285714285714285,0.05757839033251718,0.05555555555555555,0,False,True,False,False,False,True,True,False,False
576,0.21568627450980393,0.23658883949764792,0.17857142857142855,0.19270463101914012,0.05555555555555555,1,False,False,True,False,True,False,True,False,False
577,0.5882352941176471,0.022657632385309222,0.9285714285714285,0.09396308875023036,0.0,1,False,False,True,False,False,True,False,False,True
578,0.8823529411764707,0.003279962021492383,0.0,0.022431087591817393,0.7777777777777777,1,False,True,False,False,False,True,True,False,False
579,0.019607843137254943,0.07716542229511027,0.10714285714285714,0.09163309901798172,0.5,0,False,True,False,False,False,True,True,False,False
580,0.9803921568627451,0.035086962150964573,0.6428571428571428,0.07425690440460206,0.0,1,False,True,False,False,False,True,True,False,False
581,0.9607843137254902,0.006603081438004402,0.39285714285714285,0.05356343627412263,0.0,0,False,False,True,False,True,False,True,False,False
582,0.6666666666666666,0.16697596133097406,0.5,0.013413895690177185,0.0,0,False,True,False,False,False,True,True,False,False
583,0.43137254901960786,0.015320875231970997,0.07142857142857142,0.05677539952083827,0.5555555555555555,0,True,False,False,False,True,False,False,True,False
584,0.3137254901960784,0.12135859479521817,0.7857142857142857,0.007950925414001001,0.611111111111111,0,True,False,False,False,False,True,False,False,True
585,0.4901960784313726,0.04272582106944025,0.9285714285714285,0.010952268119948398,0.7777777777777777,0,True,False,False,False,False,True,False,True,False
586,0.13725490196078433,0.024686029951232143,0.9642857142857143,0.05663059789906011,0.7222222222222221,0,True,False,False,False,True,False,False,True,False
587,0.5490196078431373,0.06184454706313927,0.8928571428571428,0.03837242977121343,0.0,1,False,True,False,False,True,False,False,True,False
588,0.4901960784313726,0.20931336584523758,0.6785714285714285,0.27354342732274967,0.0,1,False,False,True,False,True,False,False,True,False
589,0.17647058823529416,0.06443399076431747,0.9642857142857143,0.04961430113471816,0.2777777777777778,0,True,False,False,False,False,True,False,False,True
590,0.4901960784313726,0.08596953087911614,0.5,0.0,0.1111111111111111,0,False,False,False,True,True,False,True,False,False
591,0.6470588235294118,0.017349272797893917,0.35714285714285715,0.07956190927520206,0.7222222222222221,0,False,True,False,False,False,True,False,False,True
592,0.9803921568627451,0.19183462086228475,0.5357142857142857,0.12822841797646314,0.2777777777777778,0,True,False,False,False,False,True,False,True,False
593,0.7843137254901961,0.03500064736092529,0.2857142857142857,0.031724718953215915,0.38888888888888884,0,False,True,False,False,True,False,False,True,False
594,0.11764705882352944,0.14647619869664666,0.07142857142857142,0.29967353816180925,0.7777777777777777,1,False,True,False,False,False,True,False,True,False
595,0.05882352941176472,0.10802295973415045,0.14285714285714285,0.07953558170760604,0.8888888888888888,1,True,False,False,False,False,True,True,False,False
596,0.9607843137254902,0.34271287385093435,0.6785714285714285,0.18742595371613616,0.4444444444444444,1,True,False,False,False,True,False,False,False,True
597,0.8627450980392156,0.06344137067886582,0.4642857142857143,0.047837190321986155,0.8333333333333333,0,True,False,False,False,False,True,True,False,False
598,0.1960784313725491,0.008847265979025505,0.9642857142857143,0.01112339730932259,0.0,0,False,True,False,False,True,False,False,True,False
599,0.5490196078431373,0.0025031289111389233,0.8928571428571428,0.1179475028302135,0.8333333333333333,0,True,False,False,False,True,False,False,False,True
600,0.6862745098039217,0.22705105519830823,0.5,0.0008161545954769239,1.0,0,False,True,False,False,False,True,False,True,False
601,0.47058823529411764,0.09632730568382893,0.17857142857142855,0.06791196061395888,0.4444444444444444,1,True,False,False,False,False,True,True,False,False
602,0.3921568627450981,0.19325881489793276,0.9285714285714285,0.022549561645999524,0.8888888888888888,1,False,True,False,False,False,True,True,False,False
603,0.6862745098039217,0.03456907341072893,0.8928571428571428,0.10395440065292368,0.2777777777777778,1,True,False,False,False,False,True,False,True,False
604,0.17647058823529416,0.0548098916749385,0.10714285714285714,0.40895927125292897,0.7222222222222221,0,True,False,False,False,False,True,False,True,False
605,0.7058823529411765,0.0039704803418065685,0.25,0.06575310007108444,0.9444444444444444,0,False,True,False,False,True,False,False,True,False
606,0.1568627450980392,0.4216909067368693,0.6428571428571428,0.1791327699233868,0.7222222222222221,1,False,True,False,False,True,False,False,False,True
607,0.4509803921568628,0.1427215053299383,0.9285714285714285,0.07465181791854252,0.33333333333333326,0,True,False,False,False,True,False,True,False,False
608,0.6666666666666666,0.35035173276941006,0.14285714285714285,0.07212437142932364,0.5,1,True,False,False,False,False,True,False,False,True
609,0.9411764705882354,0.039963747788183505,0.42857142857142855,0.2806913619250717,0.8333333333333333,1,True,False,False,False,False,True,True,False,False
610,0.6666666666666666,0.12239437227568943,0.5357142857142857,0.2324197667377511,0.33333333333333326,1,True,False,False,False,True,False,True,False,False
611,0.9215686274509803,0.14690777264684304,0.0,0.1622699628781297,0.2777777777777778,1,False,True,False,False,True,False,True,False,False
612,0.6862745098039217,0.04945837469250356,0.42857142857142855,0.037003396256219886,0.2777777777777778,0,False,True,False,False,False,True,False,False,True
613,0.33333333333333337,0.2440119114410254,0.75,0.08293183792749388,0.33333333333333326,1,False,True,False,False,True,False,False,True,False
614,0.9411764705882354,0.3807345388632342,0.35714285714285715,0.026696153542374222,0.8888888888888888,1,False,True,False,False,False,True,False,True,False
615,0.7450980392156864,0.2798757067023434,0.7142857142857143,0.061803964931679965,0.38888888888888884,1,True,False,False,False,False,True,True,False,False
616,0.607843137254902,0.17392430192913555,0.25,0.06971539899428691,0.05555555555555555,1,False,True,False,False,False,True,False,False,True
617,0.4509803921568628,0.0420784601441457,0.8571428571428571,0.1876234104731064,1.0,1,False,False,True,False,True,False,False,False,True
618,0.43137254901960786,0.04281213585947952,0.25,0.23838296079825186,0.33333333333333326,0,True,False,False,False,False,True,True,False,False
619,0.607843137254902,0.4281213585947952,0.8214285714285714,0.056393649790695846,0.611111111111111,1,False,False,True,False,True,False,False,True,False
620,0.7058823529411765,0.001337879245608735,0.9642857142857143,0.001882421083116131,0.1111111111111111,0,False,False,True,False,False,True,False,True,False
621,0.21568627450980393,0.1630054809891675,0.4642857142857143,0.20839586130637391,0.16666666666666666,1,False,True,False,False,True,False,False,False,True
622,0.9411764705882354,0.15860342669716457,0.42857142857142855,0.02016691677855883,0.5555555555555555,1,True,False,False,False,False,True,True,False,False
623,0.23529411764705888,0.12619222303741745,0.07142857142857142,0.10241423794855593,0.611111111111111,0,False,True,False,False,False,True,False,True,False
624,0.43137254901960786,0.5976436062319278,0.10714285714285714,0.00265908432719901,1.0,1,False,True,False,False,True,False,False,False,True
625,0.47058823529411764,0.04837943981701265,0.9285714285714285,0.0537082378959008,1.0,1,True,False,False,False,False,True,False,True,False
626,0.6666666666666666,0.053774114194467225,0.6785714285714285,0.44924044967485455,0.5555555555555555,1,False,True,False,False,False,True,True,False,False
627,0.7843137254901961,0.010659876569850246,0.5,0.0,0.6666666666666666,0,False,False,True,False,True,False,True,False,False
628,0.5686274509803921,0.07569807086444262,0.5,0.058039122765447704,0.0,0,True,False,False,False,True,False,False,True,False
629,0.3137254901960784,0.039186914677830045,0.9285714285714285,0.03864886923097175,0.2777777777777778,0,True,False,False,False,False,True,False,True,False
630,0.9411764705882354,0.054464632514781404,0.7142857142857143,0.2479793591870047,0.8333333333333333,1,False,True,False,False,False,True,False,True,False
631,0.37254901960784315,0.23296361831599843,0.42857142857142855,0.2143195640154806,0.05555555555555555,1,True,False,False,False,False,True,True,False,False
632,0.9215686274509803,0.3548832592464719,0.2857142857142857,0.028578574625490353,0.7222222222222221,1,False,True,False,False,False,True,True,False,False
633,0.47058823529411764,0.026584955332096157,0.9642857142857143,0.008911881631256087,0.9444444444444444,0,True,False,False,False,False,True,False,True,False
634,0.4117647058823529,0.08596953087911614,0.8571428571428571,0.0,0.8888888888888888,0,False,True,False,False,False,True,False,False,True
635,0.23529411764705888,0.341806568555522,0.3214285714285714,0.04317721085748887,0.9444444444444444,1,True,False,False,False,False,True,False,True,False
636,0.3529411764705882,0.008243062448750593,0.9999999999999999,0.11742095147829293,1.0,1,False,True,False,False,True,False,False,True,False
637,0.9411764705882354,0.012558801950714255,0.39285714285714285,0.0034357475712818893,0.7777777777777777,1,False,True,False,False,False,True,False,True,False
638,0.6862745098039217,0.023002891545466315,0.4642857142857143,0.015072532448727062,0.05555555555555555,0,False,True,False,False,True,False,False,True,False
639,0.21568627450980393,0.11708601268827414,0.0,0.12210725851038623,0.16666666666666666,0,False,True,False,False,True,False,False,False,True
640,0.7843137254901961,0.021103966164602302,0.4642857142857143,0.025142827054208464,0.0,1,True,False,False,False,False,True,False,True,False
641,0.3529411764705882,0.44594536273790514,0.4642857142857143,0.20524971697864833,0.38888888888888884,1,False,True,False,False,False,True,True,False,False
642,0.21568627450980393,0.07664753355487464,0.25,0.006358107574441198,0.7222222222222221,0,False,True,False,False,True,False,False,False,True
643,0.1568627450980392,0.08596953087911614,0.5,0.0,0.5555555555555555,1,False,False,False,True,True,False,True,False,False
644,0.11764705882352944,0.036683785766691124,0.4642857142857143,0.6890714266908881,0.7222222222222221,1,False,True,False,False,False,True,False,True,False
645,0.5294117647058824,0.08243062448750595,0.0,0.05976357844298765,0.8333333333333333,0,False,True,False,False,False,True,False,False,True
646,0.2549019607843137,0.1403910059988779,0.5357142857142857,0.1278335044625227,0.5,1,True,False,False,False,False,True,True,False,False
647,0.5882352941176471,0.1800958094169436,0.6071428571428571,0.02124634704999605,0.33333333333333326,1,False,True,False,False,False,True,False,True,False
648,1.0,0.18152000345259162,0.2142857142857143,0.0991232919990522,0.8333333333333333,1,False,True,False,False,True,False,True,False,False
649,0.3529411764705882,0.11164818091579992,0.5,0.13637680014743436,0.16666666666666666,0,False,True,False,False,True,False,False,False,True
650,0.9019607843137255,0.3038712183332614,0.8214285714285714,0.03976779085380302,0.611111111111111,1,False,True,False,False,True,False,True,False,False
651,0.2941176470588236,0.22018902939018603,0.5714285714285714,0.18592528236316247,0.611111111111111,1,True,False,False,False,True,False,True,False,False
652,0.07843137254901966,0.18320314185835745,0.6428571428571428,0.09739883632151225,0.05555555555555555,1,False,True,False,False,False,True,False,False,True
653,0.6666666666666666,0.0074230719433774975,0.7857142857142857,0.05190479951557276,0.2777777777777778,0,True,False,False,False,True,False,True,False,False
654,0.21568627450980393,0.08596953087911614,0.42857142857142855,0.0,0.7777777777777777,1,False,True,False,False,True,False,False,True,False
655,0.47058823529411764,0.030900694834059817,0.2857142857142857,0.09055366874654451,0.7777777777777777,1,False,True,False,False,False,True,False,True,False
656,1.0,0.08596953087911614,0.5,0.0,0.8333333333333333,1,False,False,False,True,True,False,True,False,False
657,0.3921568627450981,0.06857710068620258,0.8214285714285714,0.054274280599215435,0.1111111111111111,0,True,False,False,False,False,True,False,True,False
658,0.6862745098039217,0.06667817530533857,0.5,0.0,0.0,1,False,False,True,False,False,True,False,False,True
659,0.43137254901960786,0.279573604937206,0.8571428571428571,0.05395834978806308,0.611111111111111,0,True,False,False,False,True,False,True,False,False
660,0.2941176470588236,0.292520823443097,0.8928571428571428,0.1507779796224627,0.7777777777777777,1,False,False,True,False,False,True,True,False,False
661,0.7450980392156864,0.31056061456130507,0.07142857142857142,0.06938630439933655,1.0,1,False,True,False,False,True,False,True,False,False
662,0.8627450980392156,0.048767856372189375,0.8214285714285714,0.29684332464523605,0.2777777777777778,1,False,True,False,False,False,True,True,False,False
663,0.8039215686274509,0.15208666004919943,0.0,0.03660848274227944,1.0,0,False,True,False,False,False,True,False,True,False
664,0.7450980392156864,0.04104268266367442,0.5357142857142857,0.05659110654766607,0.8888888888888888,0,False,True,False,False,False,True,False,True,False
665,0.2549019607843137,0.027361788442449613,0.25,0.16283600558144434,0.4444444444444444,0,False,True,False,False,False,True,True,False,False
666,0.5882352941176471,0.02641232575201761,0.9999999999999999,0.08316878603585814,0.6666666666666666,1,False,True,False,False,False,True,False,False,True
667,0.07843137254901966,0.05420568814466359,0.7857142857142857,0.0833925703604244,0.7777777777777777,0,False,True,False,False,False,True,True,False,False
668,0.6666666666666666,0.07276336800310733,0.42857142857142855,0.0057789010873285414,0.8333333333333333,0,False,True,False,False,True,False,False,True,False
669,0.43137254901960786,0.23015838763972205,0.25,0.05355027249032462,0.6666666666666666,1,False,True,False,False,False,True,False,True,False
670,0.5490196078431373,0.016529282292520823,0.5714285714285714,0.03325171787378564,0.05555555555555555,0,False,True,False,False,True,False,False,False,True
671,0.823529411764706,0.17189590436321264,0.75,0.7704367743464181,0.05555555555555555,1,False,False,True,False,False,True,False,False,True
672,0.1960784313725491,0.09813991627465365,0.7857142857142857,0.03881999842034594,0.5555555555555555,1,False,True,False,False,True,False,False,True,False
673,0.33333333333333337,0.04397738552500971,0.4642857142857143,0.22731221862412132,0.8333333333333333,1,True,False,False,False,True,False,True,False,False
674,0.9019607843137255,0.08791161365499979,0.9285714285714285,0.11876365742569044,0.8888888888888888,1,True,False,False,False,False,True,True,False,False
675,0.21568627450980393,0.04617841267101117,0.7142857142857143,0.0439012189663797,0.1111111111111111,0,False,True,False,False,True,False,True,False,False
676,0.1568627450980392,0.11738811445341159,0.7142857142857143,0.08258957954874549,0.0,1,False,True,False,False,False,True,False,False,True
677,0.17647058823529416,0.0736696732985197,0.2142857142857143,0.0,0.9444444444444444,0,False,True,False,False,True,False,False,True,False
678,0.8431372549019608,0.023261835915584134,0.9285714285714285,0.22628544348787616,0.7222222222222221,0,True,False,False,False,False,True,True,False,False
679,0.3137254901960784,0.016054550947304822,0.5,0.01841613353342285,0.4444444444444444,0,False,True,False,False,False,True,False,True,False
680,0.7254901960784313,0.10245565577661732,0.5357142857142857,0.04369059842561145,0.4444444444444444,1,False,True,False,False,False,True,False,True,False
681,0.11764705882352944,0.3012817746320832,0.6428571428571428,0.04299291788431667,0.611111111111111,0,False,True,False,False,True,False,True,False,False
682,0.8823529411764707,0.08596953087911614,0.5,0.0,0.1111111111111111,0,False,False,True,False,True,False,False,True,False
683,0.23529411764705888,0.17098959906780026,0.7857142857142857,0.09602980280651871,0.05555555555555555,1,False,True,False,False,False,True,True,False,False
684,0.7647058823529412,0.13918259893832807,0.0,0.20322249427375405,0.0,0,True,False,False,False,True,False,False,True,False
685,0.8039215686274509,0.34720124293297655,0.39285714285714285,0.0506147487033673,0.4444444444444444,1,False,True,False,False,True,False,True,False,False
686,0.1568627450980392,0.22273531569634455,0.6071428571428571,0.14187926177500462,0.6666666666666666,1,False,False,True,False,False,True,False,True,False
687,0.9607843137254902,0.10823874670924863,0.5357142857142857,0.1040465471395098,0.8333333333333333,1,True,False,False,False,False,True,True,False,False
688,0.5098039215686275,0.13853523801303355,0.39285714285714285,0.04960113735092015,1.0,0,False,True,False,False,True,False,True,False,False
689,0.019607843137254943,0.29605972983470713,0.6785714285714285,0.01600716109838612,0.5,1,False,False,True,False,True,False,False,False,True
690,0.07843137254901966,0.06603081438004402,0.42857142857142855,0.1301108390595793,0.22222222222222224,0,True,False,False,False,True,False,False,False,True
691,0.5490196078431373,0.05122782788830866,0.25,0.20303820130058187,0.7222222222222221,1,False,True,False,False,False,True,False,True,False
692,0.7058823529411765,0.08596953087911614,0.9285714285714285,0.0,0.7777777777777777,0,False,True,False,False,True,False,False,True,False
693,0.7254901960784313,0.22683526822321007,0.9999999999999999,0.0018955848669141458,0.1111111111111111,1,True,False,False,False,False,True,True,False,False
694,0.3529411764705882,0.20901126408010012,0.8928571428571428,0.02565621462233104,0.4444444444444444,0,True,False,False,False,True,False,True,False,False
695,0.13725490196078433,0.01428509775149972,0.75,0.007582339467656583,0.0,0,True,False,False,False,True,False,False,True,False
696,0.9215686274509803,0.11134607915066247,0.0,0.08897401469078273,0.0,1,True,False,False,False,False,True,False,True,False
697,0.8627450980392156,0.08074748608174011,0.8928571428571428,0.1487507569175684,1.0,0,True,False,False,False,True,False,True,False,False
698,0.0,0.016356652712442278,0.7142857142857143,0.012334465418739962,0.2777777777777778,1,False,True,False,False,False,True,False,False,True
699,0.4117647058823529,0.5102498813171638,0.2142857142857143,0.19190164020746123,0.5555555555555555,1,True,False,False,False,False,True,False,False,True
700,1.0,0.03128911138923655,0.5,0.08539346549772267,0.9444444444444444,0,False,True,False,False,True,False,False,True,False
701,0.3137254901960784,0.009019895559104051,0.9999999999999999,0.12333149040360161,0.7222222222222221,0,False,False,True,False,False,True,False,True,False
702,0.11764705882352944,0.11695654050321523,0.75,0.37431219229655377,0.8333333333333333,1,True,False,False,False,True,False,False,True,False
703,0.47058823529411764,0.1738379871390963,0.42857142857142855,0.009201484874812416,0.0,0,True,False,False,False,True,False,True,False,False
704,0.8627450980392156,0.004272582106944024,0.42857142857142855,0.24378011215543796,0.5,1,False,True,False,False,True,False,False,False,True
705,0.05882352941176472,0.13918259893832807,0.9642857142857143,0.014190558934260062,0.5,0,False,True,False,False,False,True,False,False,True
706,0.6862745098039217,0.08596953087911614,0.5,0.0,0.6666666666666666,0,False,False,False,True,True,False,True,False,False
707,0.09803921568627455,0.014112468171421174,0.8214285714285714,0.2008003580549193,0.0,1,True,False,False,False,False,True,False,True,False
708,0.5882352941176471,0.024513400371153595,0.5,0.2492825737830082,0.1111111111111111,1,True,False,False,False,False,True,False,True,False
709,0.3529411764705882,0.108670320659445,0.10714285714285714,0.07434905089118816,0.7222222222222221,1,False,True,False,False,True,False,False,False,True
710,0.8431372549019608,0.045487894350696986,0.42857142857142855,0.09495037253508148,0.8333333333333333,1,True,False,False,False,False,True,False,True,False
711,0.7450980392156864,0.36066635017910315,0.9285714285714285,0.1296895979780428,0.2777777777777778,1,True,False,False,False,False,True,False,True,False
712,0.5098039215686275,0.08596953087911614,0.5,0.0,0.0,0,False,False,False,True,True,False,True,False,False
713,0.17647058823529416,0.5319148936170213,0.14285714285714285,0.013637680014743437,0.22222222222222224,0,False,True,False,False,False,True,True,False,False
714,0.4901960784313726,0.03892797030771222,0.2142857142857143,0.17493352289182001,0.38888888888888884,0,True,False,False,False,False,True,False,False,True
715,0.3529411764705882,0.45280738854602737,0.25,0.06912302872337625,0.611111111111111,1,True,False,False,False,True,False,False,True,False
716,0.7450980392156864,0.07306546976824478,0.14285714285714285,0.0630808519600874,0.0,0,True,False,False,False,False,True,True,False,False
717,0.03921568627450983,0.05528462302015451,0.2857142857142857,0.058078614116841745,0.6666666666666666,0,True,False,False,False,False,True,True,False,False
718,0.8627450980392156,0.006689396228043675,0.4642857142857143,0.07495458494589685,0.4444444444444444,1,False,False,True,False,False,True,False,False,True
719,0.23529411764705888,0.0070346553882007674,0.8928571428571428,0.3055445857357239,0.38888888888888884,1,False,True,False,False,False,True,False,False,True
720,0.9607843137254902,0.15247507660437615,0.39285714285714285,0.08366900982018272,0.6666666666666666,1,False,True,False,False,False,True,False,False,True
721,0.5294117647058824,0.07928013465107246,0.10714285714285714,0.32239422899718295,0.05555555555555555,0,False,True,False,False,False,True,False,True,False
722,0.37254901960784315,0.03327435156013983,0.6785714285714285,0.020930416238843695,0.7777777777777777,0,False,True,False,False,False,True,False,False,True
723,0.5294117647058824,0.12325752017608217,0.9999999999999999,0.13562646447094753,0.7222222222222221,0,False,True,False,False,True,False,True,False,False
724,0.13725490196078433,0.037762720642182036,0.25,0.1761445910012374,1.0,0,False,True,False,False,False,True,False,True,False
725,0.7843137254901961,0.11160502352078028,0.5714285714285714,0.11971144985914751,0.4444444444444444,1,False,False,True,False,True,False,False,True,False
726,0.7450980392156864,0.05761512235121488,0.25,0.09833346497117132,1.0,1,False,False,True,False,False,True,True,False,False
727,0.0,0.22459108368218894,0.7142857142857143,0.08761814495958718,0.7222222222222221,1,False,True,False,False,True,False,False,True,False
728,0.03921568627450983,0.2225195287212464,0.9999999999999999,0.20775083590027116,0.38888888888888884,1,True,False,False,False,True,False,False,False,True
729,0.23529411764705888,0.08402744810323248,0.9285714285714285,0.1815549061422215,0.22222222222222224,1,True,False,False,False,True,False,True,False,False
730,0.5294117647058824,0.05593198394544906,0.0,0.013742990285127557,0.33333333333333326,1,True,False,False,False,False,True,False,True,False
731,0.9411764705882354,0.05830564067152907,0.6785714285714285,0.19879946291762104,0.16666666666666666,0,True,False,False,False,True,False,True,False,False
732,0.47058823529411764,0.21211859652151396,0.03571428571428571,0.0,0.38888888888888884,1,False,True,False,False,False,True,False,True,False
733,0.6274509803921569,0.05148677225842648,0.10714285714285714,0.030816417871152885,0.16666666666666666,1,True,False,False,False,True,False,True,False,False
734,0.7254901960784313,0.08596953087911614,0.8214285714285714,0.0,0.0,1,True,False,False,False,False,True,True,False,False
735,0.09803921568627455,0.011436709680203702,0.7142857142857143,0.05956612168601743,0.38888888888888884,1,True,False,False,False,True,False,False,False,True
736,0.8431372549019608,0.08139484700703466,0.0,0.17398573045836294,0.33333333333333326,1,False,False,True,False,True,False,True,False,False
737,0.8627450980392156,0.08519269776876268,0.2142857142857143,0.03219861516994445,0.5555555555555555,0,False,False,True,False,False,True,False,False,True
738,0.607843137254902,0.23801303353329592,0.0,0.00040807729773846194,0.8333333333333333,1,True,False,False,False,False,True,False,False,True
739,0.8627450980392156,0.03236804626472746,0.2857142857142857,0.07204538872653556,0.8888888888888888,1,True,False,False,False,True,False,True,False,False
740,0.9019607843137255,0.062103491433257094,0.07142857142857142,0.01112339730932259,0.22222222222222224,0,False,False,True,False,False,True,True,False,False
741,0.3921568627450981,0.2139312071123387,0.39285714285714285,0.14785561961930338,0.33333333333333326,1,False,True,False,False,False,True,True,False,False
742,0.2941176470588236,0.22463424107720856,0.6428571428571428,0.034028381117868524,0.5,1,False,True,False,False,True,False,False,True,False
743,0.3921568627450981,0.08596953087911614,0.5,0.0,0.6666666666666666,1,False,False,False,True,True,False,False,False,True
744,0.1960784313725491,0.07958223641620993,0.75,0.009583234604954848,0.7777777777777777,0,False,False,True,False,False,True,False,False,True
745,0.7058823529411765,0.04678261620128609,0.5357142857142857,0.035568543822236266,0.2777777777777778,0,True,False,False,False,True,False,False,True,False
746,0.6862745098039217,0.34910016831384055,0.3214285714285714,0.1601637574704473,0.05555555555555555,1,False,True,False,False,False,True,False,False,True
747,0.6666666666666666,0.016356652712442278,0.75,0.017310375694389597,0.16666666666666666,1,False,False,True,False,False,True,False,True,False
748,0.3529411764705882,0.351430667644901,0.9999999999999999,0.1097069741726562,0.7222222222222221,0,True,False,False,False,False,True,False,False,True
749,0.37254901960784315,0.1491087997928445,0.9285714285714285,0.26264381433799333,0.7777777777777777,1,False,False,True,False,False,True,False,True,False
750,0.33333333333333337,0.0981830736696733,0.9285714285714285,0.11993523418371377,0.7222222222222221,1,False,True,False,False,False,True,False,False,True
751,0.9019607843137255,0.0043157395019636615,0.17857142857142855,0.1754600742437406,0.16666666666666666,1,True,False,False,False,True,False,True,False,False
752,0.7843137254901961,0.08355271675801648,0.9999999999999999,0.012150172445567755,0.2777777777777778,0,True,False,False,False,False,True,True,False,False
753,0.9411764705882354,0.06780026757584913,0.5714285714285714,0.030395176789616406,0.33333333333333326,0,True,False,False,False,False,True,False,True,False
754,0.2549019607843137,0.022743947175348493,0.7142857142857143,0.23688228944527814,0.6666666666666666,1,True,False,False,False,True,False,False,True,False
755,0.27450980392156865,0.13831945103793533,0.9642857142857143,0.1322302082510597,0.8888888888888888,1,True,False,False,False,False,True,False,True,False
756,0.5882352941176471,0.4590652108238747,0.75,0.10745596714319564,0.8888888888888888,0,False,True,False,False,True,False,False,False,True
757,0.0,0.10694402485865953,0.8214285714285714,0.11478819471868995,0.16666666666666666,0,True,False,False,False,True,False,False,True,False
758,0.03921568627450983,0.1624012774588926,0.9999999999999999,0.05631466708790775,1.0,0,False,True,False,False,False,True,True,False,False
759,0.2941176470588236,0.009192525139182598,0.5714285714285714,0.004804781086275439,0.6666666666666666,0,False,True,False,False,False,True,False,False,True
760,0.43137254901960786,0.07000129472185058,0.7142857142857143,0.16159860990443095,0.4444444444444444,1,False,True,False,False,False,True,False,False,True
761,0.1960784313725491,0.016011393552285185,0.6428571428571428,0.11956664823736934,0.05555555555555555,0,False,True,False,False,True,False,False,True,False
762,0.21568627450980393,0.12282594622588582,0.6071428571428571,0.0674117368296343,0.9444444444444444,1,False,True,False,False,False,True,False,False,True
763,0.17647058823529416,0.3610116093392603,0.35714285714285715,0.24222678566727218,0.8888888888888888,1,True,False,False,False,True,False,False,True,False
764,0.607843137254902,0.08596953087911614,0.5,0.0,0.33333333333333326,0,False,False,False,True,True,False,True,False,False
765,0.2941176470588236,0.08596953087911614,0.2142857142857143,0.0,0.8888888888888888,1,False,True,False,False,False,True,True,False,False
766,0.13725490196078433,0.05670881705580252,0.3214285714285714,0.21714977753205383,0.5,0,True,False,False,False,False,True,False,True,False
767,0.7254901960784313,0.10357774804712788,0.2142857142857143,0.1679172261274781,0.7222222222222221,1,False,True,False,False,False,True,False,True,False
768,0.21568627450980393,0.06685080488541711,0.14285714285714285,0.07620514440670827,0.611111111111111,1,False,True,False,False,False,True,True,False,False
769,0.4509803921568628,0.23222994260066462,0.39285714285714285,0.014756601637574706,0.611111111111111,0,True,False,False,False,False,True,True,False,False
770,0.5294117647058824,0.21824694661430236,0.5357142857142857,0.025498249216754865,0.8888888888888888,0,True,False,False,False,False,True,False,False,True
771,0.13725490196078433,0.12252384446074835,0.9999999999999999,0.11244504120264329,1.0,1,True,False,False,False,False,True,False,True,False
772,0.5294117647058824,0.06054982521255017,0.8571428571428571,0.05120711897427797,0.7222222222222221,0,False,True,False,False,False,True,False,False,True
773,0.6862745098039217,0.03815113719735877,0.7142857142857143,0.19069057209804388,0.8888888888888888,1,True,False,False,False,False,True,True,False,False
774,0.4901960784313726,0.014500884726597902,0.6071428571428571,0.315391096016639,0.7777777777777777,1,True,False,False,False,False,True,False,False,True
